City,Country,Weekend/Weekday,Price,Room_Type,Room_Shared,Room_Private,Person_Capacity,Superhost?,Multiple_Rooms?,Business?,cleanliness_rating,guest_satisfaction_overall,bedrooms,Distance from City Center,Nearest Metro (km),attr_index,attr_index_norm,rest_index,rest_index_norm,longitude,latitude
Barcelona,Spain,Weekend,190.8441362,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,4.465920572,0.366893628,169.8996805,6.560023002,342.5271646,7.524170995,2.21469,41.40919
Barcelona,Spain,Weekend,179.4400354,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,4.467725254,0.377275215,169.7296157,6.553456605,344.1221028,7.55920643,2.21488,41.409
Barcelona,Spain,Weekend,98.21490912,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.988812417,0.616404932,151.3741824,5.844732115,277.7521525,6.101281609,2.21438,41.41719
Barcelona,Spain,Weekend,179.4400354,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,4.227009217,0.578192291,176.5506669,6.816825275,343.3598331,7.542461926,2.21183,41.40854
Barcelona,Spain,Weekend,289.2917821,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,3.660521994,1.085902457,204.3405854,7.889826142,395.7506423,8.693311981,2.20424,41.4077
Barcelona,Spain,Weekend,174.7853003,Private room,FALSE,TRUE,2,TRUE,1,0,10,95,1,4.517845981,0.292552415,167.2461577,6.457567421,324.0034318,7.117266821,2.21373,41.41106
Barcelona,Spain,Weekend,574.1615659,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,81,1,2.440438521,0.337754408,375.9426585,14.51558049,538.600101,11.83123465,2.185,41.406
Barcelona,Spain,Weekend,277.6549445,Private room,FALSE,TRUE,2,FALSE,1,0,8,86,1,3.558648629,0.903308942,212.3998538,8.20100381,399.5928992,8.777713457,2.20203,41.40826
Barcelona,Spain,Weekend,132.8926851,Private room,FALSE,TRUE,2,FALSE,0,0,8,86,1,3.258007474,0.560683969,240.6694656,9.29252619,426.5452003,9.36976496,2.1962,41.40887
Barcelona,Spain,Weekend,179.4400354,Private room,FALSE,TRUE,5,FALSE,1,0,10,91,2,4.701275577,0.816978406,165.9132404,6.406101943,291.9026495,6.412120484,2.20337,41.42123
Barcelona,Spain,Weekend,179.4400354,Private room,FALSE,TRUE,3,FALSE,1,0,10,94,1,4.703223597,0.692320432,166.8341838,6.441660635,291.9413712,6.412971072,2.20188,41.42205
Barcelona,Spain,Weekend,202.4809738,Private room,FALSE,TRUE,2,FALSE,1,0,10,80,1,4.820026071,0.821397635,162.0250447,6.255974214,284.5429935,6.250453569,2.20337,41.42255
Barcelona,Spain,Weekend,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,9,93,1,3.001064982,1.166118311,240.4544079,9.284222564,560.5042187,12.31239452,2.20062,41.40126
Barcelona,Spain,Weekend,113.5755347,Private room,FALSE,TRUE,2,FALSE,0,0,9,91,1,4.091498117,0.429402952,196.2510048,7.577478087,335.2374085,7.364039546,2.19614,41.4183
Barcelona,Spain,Weekend,164.3121465,Private room,FALSE,TRUE,2,FALSE,1,0,9,95,1,4.039571091,0.944369935,187.6811728,7.24658697,347.3821974,7.630819754,2.20571,41.41166
Barcelona,Spain,Weekend,196.8952917,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,4.522676613,0.368616185,176.1677484,6.802040351,308.3223476,6.772806086,2.198,41.422
Barcelona,Spain,Weekend,161.984779,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,2.878873035,1.203881548,246.6003669,9.521525141,525.2881307,11.53881539,2.20036,41.39939
Barcelona,Spain,Weekend,179.6727721,Private room,FALSE,TRUE,4,FALSE,1,0,10,89,2,2.75052603,0.610944126,326.5033516,12.60667172,504.8300942,11.08942106,2.186,41.40879
Barcelona,Spain,Weekend,149.1842577,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,3.163778496,1.345410821,228.0423866,8.804980079,505.2900379,11.09952448,2.20282,41.40134
Barcelona,Spain,Weekend,187.3530849,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,3.457441735,0.180458658,239.1872609,9.235296553,395.2533028,8.682387103,2.19173,41.41364
Barcelona,Spain,Weekend,179.4400354,Private room,FALSE,TRUE,3,TRUE,1,0,10,97,1,3.318664924,1.645021419,214.7530711,8.291864249,469.7762143,10.31940509,2.20643,41.39903
Barcelona,Spain,Weekend,277.6549445,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,2.758969063,1.078543797,256.9642184,9.921685426,530.9282923,11.66271079,2.19873,41.39938
Barcelona,Spain,Weekend,138.9438406,Private room,FALSE,TRUE,2,TRUE,0,1,10,95,1,4.235639133,0.717131548,178.182568,6.879834864,332.2917619,7.299333586,2.20842,41.41202
Barcelona,Spain,Weekend,146.8568902,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,4.107719281,0.548431448,193.869801,7.485537059,333.9726988,7.336258122,2.19761,41.41775
Barcelona,Spain,Weekend,149.4169944,Private room,FALSE,TRUE,2,FALSE,1,0,10,92,1,2.85533849,0.635301952,302.8042987,11.6916239,491.1439916,10.78878337,2.188,41.409
Barcelona,Spain,Weekend,300.9286196,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,3.701199089,1.436592622,192.4057562,7.429008594,394.3785216,8.663171101,2.21091,41.3999
Barcelona,Spain,Weekend,491.7727558,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,10,96,2,3.255085333,1.554024797,220.4581002,8.512142014,505.0019605,11.09319638,2.205,41.4
Barcelona,Spain,Weekend,647.9391161,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,4.54660952,0.343408717,169.1826986,6.532339506,371.7494396,8.166086197,2.216,41.409
Barcelona,Spain,Weekend,155.0026765,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,3.978478725,0.539792882,196.6663407,7.593514685,345.8648959,7.597489738,2.20012,41.41489
Barcelona,Spain,Weekend,555.309889,Private room,FALSE,TRUE,2,FALSE,0,1,10,96,1,4.54661666,0.343402576,169.182882,6.532346585,371.754612,8.166199818,2.216,41.409
Barcelona,Spain,Weekend,555.309889,Private room,FALSE,TRUE,2,FALSE,0,1,10,97,1,4.546644892,0.343387079,169.1830597,6.532353446,371.7751088,8.166650063,2.216,41.409
Barcelona,Spain,Weekend,155.0026765,Private room,FALSE,TRUE,3,FALSE,1,0,8,81,1,5.050166982,0.353413285,148.9709943,5.751942243,277.3719467,6.092929765,2.21761,41.41515
Barcelona,Spain,Weekend,347.0104964,Private room,FALSE,TRUE,2,FALSE,0,0,7,86,1,4.856093125,0.611330567,155.7538032,6.013834333,285.9476945,6.281310132,2.21296,41.41659
Barcelona,Spain,Weekend,555.309889,Private room,FALSE,TRUE,2,FALSE,0,1,10,97,1,4.488360665,0.451908209,167.2837312,6.459018177,354.8188731,7.794178535,2.216,41.408
Barcelona,Spain,Weekend,180.6037191,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,3.558585116,1.302741446,204.0003299,7.876688483,419.3934085,9.212664121,2.207,41.403
Barcelona,Spain,Weekend,555.309889,Private room,FALSE,TRUE,2,FALSE,0,1,10,91,1,4.488356846,0.45190647,167.2839058,6.459024921,354.8182578,7.794165019,2.216,41.408
Barcelona,Spain,Weekend,92.39649033,Private room,FALSE,TRUE,2,FALSE,0,0,9,80,1,4.820043276,0.522104451,156.7195358,6.051122385,289.1515958,6.351689079,2.21332,41.4158
Barcelona,Spain,Weekend,497.5911746,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,10,94,3,2.909757166,1.048594468,248.7485368,9.604468467,526.8655726,11.57346648,2.19922,41.40139
Barcelona,Spain,Weekend,124.9796355,Private room,FALSE,TRUE,2,FALSE,0,0,9,87,1,4.442325937,0.381176461,179.280679,6.922234197,312.2236979,6.858505645,2.19811,41.4211
Barcelona,Spain,Weekend,819.4661019,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,85,2,3.902882539,0.938921452,188.6986267,7.285872043,377.5286101,8.293035156,2.20983,41.40549
Barcelona,Spain,Weekend,127.307003,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,5.05012696,0.998488302,150.7569049,5.820898317,272.5405318,5.98679981,2.2117,41.42006
Barcelona,Spain,Weekend,588.1257709,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,96,1,3.905746363,0.936773306,188.5727489,7.281011753,377.248789,8.286888427,2.20987,41.40549
Barcelona,Spain,Weekend,150.5806782,Private room,FALSE,TRUE,2,TRUE,0,0,9,97,1,3.828692345,0.302304197,207.9960686,8.030968574,358.2966617,7.870573866,2.197,41.415
Barcelona,Spain,Weekend,218.7725464,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,3.579339343,1.116671533,208.2890368,8.042280415,405.1914543,8.900694903,2.20384,41.4069
Barcelona,Spain,Weekend,127.307003,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,4.963936542,0.95094375,153.407147,5.923227228,277.685652,6.099820817,2.21118,41.41936
Barcelona,Spain,Weekend,202.4809738,Private room,FALSE,TRUE,2,TRUE,1,0,9,92,1,4.481164484,0.33531566,169.671205,6.551201302,342.135933,7.515576952,2.21453,41.40962
Barcelona,Spain,Weekend,167.8031978,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,4.455586025,0.345867253,169.447687,6.542571013,331.8566517,7.289775677,2.21349,41.41035
Barcelona,Spain,Weekend,202.4809738,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,4.385748195,0.428069615,172.3717397,6.655472066,338.0835762,7.426560289,2.21361,41.40911
Barcelona,Spain,Weekend,211.7904438,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,3.254986367,1.466695102,221.2994437,8.54462726,482.1797577,10.59186927,2.20424,41.40111
Barcelona,Spain,Weekend,292.7828333,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,3.361130197,1.667891403,211.825892,8.17884248,461.980365,10.14815647,2.207,41.399
Barcelona,Spain,Weekend,588.1257709,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,9,87,1,3.899680614,0.929344535,188.8923202,7.293350772,375.3525548,8.245234533,2.20953,41.4058
Barcelona,Spain,Weekend,819.4661019,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,95,2,3.763841492,1.118798181,193.9360461,7.488094857,391.2993579,8.59553222,2.20922,41.4038
Barcelona,Spain,Weekend,159.6574115,Private room,FALSE,TRUE,2,FALSE,0,0,2,20,0,3.236544912,1.392809066,223.3696208,8.624559189,482.5083878,10.59908817,2.20348,41.40179
Barcelona,Spain,Weekend,189.9131892,Private room,FALSE,TRUE,2,FALSE,1,0,9,96,1,4.907387542,0.153647042,154.1301423,5.951142909,291.0556212,6.39351412,2.21726,41.41337
Barcelona,Spain,Weekend,138.9438406,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,3.782737448,0.264599221,215.0497542,8.303319524,362.1812871,7.955906034,2.19408,41.41599
Barcelona,Spain,Weekend,248.5628506,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,4.102805348,0.698424998,181.4887041,7.007488596,351.5495495,7.722362479,2.21003,41.40853
Barcelona,Spain,Weekend,451.5092978,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,98,2,3.578948673,1.341122785,201.4962853,7.780004427,417.0922497,9.162115393,2.208,41.402
Barcelona,Spain,Weekend,202.4809738,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,2,3.645066377,0.248444813,217.8183939,8.410219905,377.0160938,8.281776896,2.19677,41.41306
Barcelona,Spain,Weekend,505.5042242,Private room,FALSE,TRUE,2,FALSE,1,0,10,92,1,4.289059988,0.549450384,175.014967,6.757530128,333.0300136,7.315550497,2.21065,41.41072
Barcelona,Spain,Weekend,138.9438406,Private room,FALSE,TRUE,2,FALSE,1,0,9,98,0,4.765261691,0.406781464,158.3424325,6.113784304,294.4530506,6.468144229,2.21371,41.4147
Barcelona,Spain,Weekend,131.9617381,Private room,FALSE,TRUE,2,FALSE,1,0,10,98,0,4.629591714,0.435213415,163.0195896,6.294374745,303.7496941,6.672360252,2.21246,41.41392
Barcelona,Spain,Weekend,578.5835641,Private room,FALSE,TRUE,3,TRUE,1,0,10,100,2,2.147252562,0.308508426,356.3925436,13.76072796,582.0817596,12.7863806,2.18827,41.40074
Barcelona,Spain,Weekend,111.0154304,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,3.746523458,0.516525213,207.5932168,8.015414,368.9640673,8.104900927,2.19983,41.41233
Barcelona,Spain,Weekend,138.9438406,Shared room,TRUE,FALSE,2,FALSE,0,1,10,95,1,3.377214683,0.360457213,249.9256458,9.649918004,404.8623936,8.893466546,2.18958,41.41375
Barcelona,Spain,Weekend,217.3761259,Private room,FALSE,TRUE,2,FALSE,1,0,7,80,1,4.724440122,0.936079001,164.2590373,6.342231251,290.5646097,6.382728246,2.20474,41.42071
Barcelona,Spain,Weekend,196.8952917,Private room,FALSE,TRUE,3,FALSE,1,0,9,88,1,4.579731945,0.650825269,165.4622042,6.388686915,304.0416484,6.678773506,2.21035,41.41505
Barcelona,Spain,Weekend,416.5987851,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,2.175674903,0.344107123,347.5313738,13.41858796,577.4933214,12.68558803,2.18891,41.40061
Barcelona,Spain,Weekend,132.8926851,Private room,FALSE,TRUE,2,FALSE,1,0,10,85,1,5.151315791,0.510285502,145.9021579,5.633450926,269.5299016,5.920666382,2.21765,41.41657
Barcelona,Spain,Weekend,115.6701655,Private room,FALSE,TRUE,2,FALSE,0,0,9,96,1,3.389956943,0.265980895,246.2430769,9.507729765,403.7845976,8.869790988,2.19072,41.41339
Barcelona,Spain,Weekend,138.9438406,Private room,FALSE,TRUE,2,FALSE,1,0,9,98,1,2.820241081,0.55401014,299.9075642,11.57977763,491.1391807,10.78867769,2.18922,41.40802
Barcelona,Spain,Weekend,146.8568902,Private room,FALSE,TRUE,2,TRUE,1,0,10,90,1,2.280670307,0.391772207,329.4827704,12.72171052,561.7720518,12.34024456,2.1903,41.40087
Barcelona,Spain,Weekend,146.8568902,Private room,FALSE,TRUE,2,TRUE,1,0,10,93,1,2.375590659,0.302267092,329.6099803,12.72662224,547.2002198,12.02015036,2.19022,41.40218
Barcelona,Spain,Weekend,127.307003,Private room,FALSE,TRUE,2,FALSE,0,0,8,90,1,4.889456194,0.722459806,155.0023695,5.984820612,283.6092719,6.229942842,2.21238,41.4175
Barcelona,Spain,Weekend,104.0333279,Private room,FALSE,TRUE,2,TRUE,1,0,9,95,1,2.645771511,0.452084311,334.2217169,12.90468672,512.4882514,11.25764504,2.18667,41.4074
Barcelona,Spain,Weekend,134.2891056,Private room,FALSE,TRUE,2,FALSE,1,0,10,88,1,3.952383739,0.419685092,205.8938899,7.949801025,346.6957834,7.615741545,2.19383,41.41789
Barcelona,Spain,Weekend,202.4809738,Private room,FALSE,TRUE,2,FALSE,0,1,9,85,1,4.655778089,0.707375643,168.3342714,6.49958075,294.9382919,6.478803349,2.20207,41.42143
Barcelona,Spain,Weekend,104.0333279,Private room,FALSE,TRUE,2,FALSE,0,1,10,95,1,4.849371677,1.075120728,158.7136611,6.128117867,283.9811163,6.238111016,2.20744,41.42051
Barcelona,Spain,Weekend,104.0333279,Private room,FALSE,TRUE,2,FALSE,0,1,9,93,1,4.922581815,0.999763783,156.3333116,6.036209823,279.2739608,6.134710625,2.20779,41.42115
Barcelona,Spain,Weekend,185.2584542,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,4.489703958,0.385310946,167.7883499,6.47850209,318.0151486,6.985724359,2.21239,41.41198
Barcelona,Spain,Weekend,185.2584542,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,4.540769434,0.475715734,166.1877355,6.416700519,309.975867,6.809128352,2.21163,41.41342
Barcelona,Spain,Weekend,151.5116252,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,3.386679778,1.32533819,216.6412408,8.364768663,439.8004403,9.660938048,2.20361,41.40418
Barcelona,Spain,Weekend,138.9438406,Private room,FALSE,TRUE,2,FALSE,1,0,8,87,1,2.691540741,0.403061808,308.0742905,11.89510437,511.4033972,11.23381444,2.18992,41.40619
Barcelona,Spain,Weekend,181.7674029,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,3.377721796,1.446153338,215.3365474,8.314392945,454.365105,9.980874797,2.20448,41.40301
Barcelona,Spain,Weekend,144.5295227,Private room,FALSE,TRUE,2,FALSE,0,0,9,80,0,5.097855484,0.297078372,148.0653146,5.716972905,279.2940892,6.135152777,2.21997,41.41347
Barcelona,Spain,Weekend,254.6140061,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,1.644347237,0.6506287,382.5648284,14.77127012,709.0006678,15.5743626,2.18693,41.39469
Barcelona,Spain,Weekend,647.9391161,Private room,FALSE,TRUE,2,FALSE,1,0,10,96,1,2.997057073,0.839767776,253.8894511,9.802965105,490.9719312,10.78500378,2.19669,41.40517
Barcelona,Spain,Weekend,555.309889,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,3.000286388,0.832974227,254.2371925,9.816391803,488.7380789,10.73593355,2.19655,41.40533
Barcelona,Spain,Weekend,555.309889,Private room,FALSE,TRUE,3,FALSE,1,0,10,88,1,2.939505093,0.792592545,258.842582,9.994211217,502.4414197,11.03694991,2.19623,41.40478
Barcelona,Spain,Weekend,286.9644146,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,4.87002964,0.949693477,159.5125714,6.158964717,281.5390611,6.184467268,2.20495,41.42224
Barcelona,Spain,Weekend,127.307003,Private room,FALSE,TRUE,4,FALSE,0,0,9,94,2,4.048489143,0.495667738,197.1140966,7.610803059,338.6669064,7.439374092,2.19715,41.41734
Barcelona,Spain,Weekend,277.6549445,Private room,FALSE,TRUE,4,FALSE,0,0,10,80,1,1.935788948,0.564584152,364.5762413,14.07670999,626.5241365,13.7626303,2.18781,41.39829
Barcelona,Spain,Weekend,335.6063956,Private room,FALSE,TRUE,2,FALSE,1,0,9,93,1,3.632951192,0.205821624,219.3509846,8.469395003,378.2922933,8.30981071,2.19629,41.4132
Barcelona,Spain,Weekend,104.0333279,Private room,FALSE,TRUE,2,FALSE,1,0,8,80,1,4.966800365,0.893701812,153.0738163,5.910356944,277.6451936,6.098932081,2.21172,41.419
Barcelona,Spain,Weekend,150.5806782,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,0,4.407204037,0.394810029,170.9076787,6.598942977,338.2093383,7.429322858,2.21295,41.41017
Barcelona,Spain,Weekend,104.0333279,Private room,FALSE,TRUE,2,FALSE,1,0,10,95,1,4.8737325,0.891192838,156.2013888,6.031116131,283.233687,6.221692505,2.21078,41.41852
Barcelona,Spain,Weekend,234.8313822,Private room,FALSE,TRUE,2,FALSE,1,0,9,100,1,3.878454774,0.950439562,189.8386215,7.32988856,377.5763169,8.294083115,2.20933,41.40568
Barcelona,Spain,Weekend,263.9234762,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.044972799,1.277636176,228.0023144,8.803432844,490.929027,10.78406132,2.20459,41.39575
Barcelona,Spain,Weekend,208.5321293,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.128919589,1.365325375,223.2652005,8.6205274,479.031312,10.52270849,2.20544,41.39622
Barcelona,Spain,Weekend,263.9234762,Private room,FALSE,TRUE,3,FALSE,0,1,10,100,1,3.125173525,1.364710316,223.5871318,8.632957539,479.3628244,10.5299907,2.20537,41.39627
Barcelona,Spain,Weekend,263.9234762,Private room,FALSE,TRUE,3,FALSE,0,1,10,90,1,2.447129149,0.433239147,310.7189727,11.99721861,539.9532328,11.86095841,2.19176,41.40189
Barcelona,Spain,Weekend,208.5321293,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,2.516808303,0.313883076,324.8909739,12.54441595,535.431455,11.76163014,2.19068,41.40362
Barcelona,Spain,Weekend,161.984779,Private room,FALSE,TRUE,2,FALSE,0,0,9,94,1,3.265390645,1.620687954,219.0266023,8.456870226,485.1742821,10.65764891,2.20558,41.39929
Barcelona,Spain,Weekend,115.6701655,Private room,FALSE,TRUE,2,FALSE,1,0,9,90,1,2.922095375,0.652603752,295.4104524,11.40613895,472.563746,10.3806378,2.18812,41.40965
Barcelona,Spain,Weekend,393.7905835,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,92,2,3.432324313,0.19153394,241.1726344,9.311954119,398.1070516,8.745074377,2.19161,41.41343
Barcelona,Spain,Weekend,561.3610445,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,86,2,3.578024634,1.02170346,209.6111645,8.093329293,403.2656341,8.858391103,2.20311,41.40757
Barcelona,Spain,Weekend,129.6343706,Private room,FALSE,TRUE,2,FALSE,1,0,10,93,1,3.656826033,0.383473244,214.7188555,8.290543146,376.8564078,8.27826913,2.19816,41.41235
Barcelona,Spain,Weekend,179.4400354,Private room,FALSE,TRUE,5,FALSE,0,1,9,83,2,4.699606764,0.803182958,166.0748698,6.412342642,292.0101041,6.414480903,2.20321,41.4213
Barcelona,Spain,Weekend,150.5806782,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,4.4738779,0.375401247,168.3517813,6.500256827,320.70638,7.04484167,2.21254,41.4116
Barcelona,Spain,Weekend,132.8926851,Private room,FALSE,TRUE,2,FALSE,1,0,10,91,1,2.184665359,0.452859208,335.9276597,12.97055515,578.2894968,12.70307733,2.18989,41.39991
Barcelona,Spain,Weekend,138.9438406,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,2.159148931,0.412359034,343.0398706,13.24516583,581.6475738,12.776843,2.1893,41.40007
Barcelona,Spain,Weekend,132.8926851,Private room,FALSE,TRUE,2,FALSE,1,0,9,89,1,2.145925102,0.495558818,337.5435362,13.03294601,585.8434545,12.8690124,2.18982,41.39943
Barcelona,Spain,Weekend,242.9771685,Private room,FALSE,TRUE,4,FALSE,0,1,8,72,2,3.435532204,0.431729765,246.9606616,9.535436538,397.5321352,8.732445397,2.1889,41.41462
Barcelona,Spain,Weekend,109.8517467,Private room,FALSE,TRUE,2,FALSE,0,0,8,87,1,3.235179458,0.483100326,245.2701858,9.470165315,427.8535649,9.398505333,2.19506,41.40935
Barcelona,Spain,Weekend,157.5627807,Private room,FALSE,TRUE,2,TRUE,1,0,10,94,1,3.038374,1.281342125,236.1599828,9.118409847,556.9249943,12.23377099,2.20178,41.40043
Barcelona,Spain,Weekend,219.9362301,Private room,FALSE,TRUE,2,FALSE,1,0,9,81,1,2.040936973,0.742341165,334.6141521,12.9198391,614.2276174,13.49251709,2.19045,41.39719
Barcelona,Spain,Weekend,266.2508437,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,3.530725076,1.35176377,204.8255092,7.90854961,424.0783477,9.315576496,2.20707,41.40239
Barcelona,Spain,Weekend,150.5806782,Private room,FALSE,TRUE,2,FALSE,1,0,8,88,1,2.05781947,0.800853608,321.9921115,12.43248753,618.0295284,13.5760323,2.1922,41.39516
Barcelona,Spain,Weekend,558.3354668,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,86,2,2.471996994,0.525119058,269.3357439,10.39936432,656.2898847,14.41648379,2.1995,41.38875
Barcelona,Spain,Weekend,277.6549445,Private room,FALSE,TRUE,2,FALSE,1,0,9,100,1,2.034203171,0.875489633,327.390525,12.64092651,621.3967303,13.64999842,2.19148,41.39576
Barcelona,Spain,Weekend,335.6063956,Private room,FALSE,TRUE,2,FALSE,1,0,10,80,1,2.383490714,0.51077976,278.2731544,10.74444807,611.6393697,13.43566199,2.19809,41.39085
Barcelona,Spain,Weekend,324.2022948,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,89,1,0.975359732,0.101197696,646.1223136,24.9475292,1029.338173,22.61110133,2.18056,41.39089
Barcelona,Spain,Weekend,327.4606093,Private room,FALSE,TRUE,2,TRUE,0,0,9,96,1,2.608873069,0.932341636,271.6427363,10.48843997,537.5126276,11.80734651,2.19672,41.39929
Barcelona,Spain,Weekend,242.9771685,Private room,FALSE,TRUE,2,FALSE,0,0,9,80,0,1.859133646,0.555943651,343.0455951,13.24538686,679.5618536,14.92769076,2.19099,41.39269
Barcelona,Spain,Weekend,138.9438406,Private room,FALSE,TRUE,2,FALSE,0,0,10,96,2,2.670449889,0.968672743,266.0918107,10.27411231,534.0800629,11.7319446,2.19738,41.39954
Barcelona,Spain,Weekend,185.2584542,Private room,FALSE,TRUE,2,FALSE,0,0,2,60,1,2.266089699,0.387429319,290.5267377,11.21757308,627.5213819,13.78453644,2.19679,41.39029
Barcelona,Spain,Weekend,254.6140061,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.394845057,0.954949871,284.9007181,11.00034596,564.6786563,12.40409289,2.1959,41.39637
Barcelona,Spain,Weekday,474.3174995,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,91,1,1.111996478,0.630490946,526.4694202,17.94292696,915.5870828,20.15488958,2.17556,41.39624
Barcelona,Spain,Weekday,169.8978286,Private room,FALSE,TRUE,2,TRUE,1,0,10,88,1,1.751839016,0.124017172,320.1275255,10.91046239,794.2773503,17.48448901,2.14906,41.38714
Barcelona,Spain,Weekday,161.984779,Private room,FALSE,TRUE,4,FALSE,0,1,9,88,1,1.670492897,0.080321976,344.073936,11.72659468,840.6736173,18.50581364,2.15357,41.37859
Barcelona,Spain,Weekday,367.9568041,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,91,1,1.475846518,0.093106865,400.0574495,13.63460311,946.5898839,20.83735665,2.16839,41.3739
Barcelona,Spain,Weekday,196.8952917,Private room,FALSE,TRUE,3,FALSE,1,0,9,91,1,1.855452388,0.272486049,346.0422449,11.79367782,792.296039,17.44087426,2.15238,41.37699
Barcelona,Spain,Weekday,330.9516606,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,100,2,2.565611445,0.701290447,391.0874019,13.32888943,525.5139017,11.56817834,2.18197,41.40842
Barcelona,Spain,Weekday,141.2712081,Private room,FALSE,TRUE,3,FALSE,0,1,9,86,1,1.648304406,0.089426725,342.5968431,11.67625297,820.9265677,18.07112031,2.15342,41.37912
Barcelona,Spain,Weekday,173.3888798,Private room,FALSE,TRUE,2,FALSE,0,0,9,96,1,1.474227862,0.590519404,448.4056158,15.2823866,752.7588764,16.57053962,2.18195,41.39691
Barcelona,Spain,Weekday,225.7546489,Private room,FALSE,TRUE,4,FALSE,1,0,9,84,1,0.962654885,0.356133899,791.8737457,26.98833443,1885.534627,41.50642022,2.17742,41.3805
Barcelona,Spain,Weekday,150.5806782,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,1.819599926,0.285601282,361.1992096,12.31025162,806.2366872,17.74775083,2.157,41.374
Barcelona,Spain,Weekday,194.3351875,Private room,FALSE,TRUE,2,FALSE,1,0,9,84,1,1.011673848,0.371659718,530.5220848,18.08104831,1189.497813,26.18450776,2.16895,41.37806
Barcelona,Spain,Weekday,190.8441362,Private room,FALSE,TRUE,2,TRUE,1,0,10,98,1,2.214067239,0.376016848,589.7332965,20.0990619,647.2490052,14.24794263,2.17853,41.40602
Barcelona,Spain,Weekday,387.5066912,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,1.549371862,0.576061136,394.1508318,13.43329606,780.6114289,17.18366003,2.18778,41.3911
Barcelona,Spain,Weekday,248.5628506,Private room,FALSE,TRUE,2,TRUE,0,0,10,95,1,0.740905293,0.270107576,566.6504595,19.31236159,1145.743939,25.22135035,2.17806,41.38993
Barcelona,Spain,Weekday,136.3837364,Private room,FALSE,TRUE,3,FALSE,0,1,9,84,1,1.688151565,0.102537309,342.3747476,11.6686836,826.0136878,18.18310348,2.15326,41.37865
